date,beras_dki,beras_jabar,beras_jateng,beras_jatim,beras_sulsel,beras_sumut,bawang_dki,bawang_jabar,bawang_jateng,bawang_jatim,bawang_sulsel,bawang_sumut,cabai_dki,cabai_jabar,cabai_jateng,cabai_jatim,cabai_sulsel,cabai_sumut
7/20/2022,13850,11450,11250,10500,9900,11150,70850,58550,58400,57050,63150,55800,113350,89150,76700,76900,49000,84550
7/21/2022,13850,11450,11250,10500,9900,11350,66650,56250,55450,56100,62250,54150,113350,87650,75200,76950,47700,86050
7/22/2022,13850,11450,11250,10500,9900,11350,65850,51850,52600,52150,61750,54250,111650,85400,74900,76100,47200,86100
7/23/2022,,,,,,,,,,,,,,,,,,
7/24/2022,,,,,,,,,,,,,,,,,,
7/25/2022,13850,11450,11300,10500,9900,11350,50850,46700,46050,41800,61000,53400,93350,81100,73150,74350,46500,81400
7/26/2022,13850,11450,11300,10500,9900,11350,50850,45350,44800,40750,61000,51650,93350,80850,73100,73800,46500,80550
7/27/2022,13850,11450,11300,10500,9900,11350,50850,44850,43400,39450,57750,51050,93350,80300,72000,72200,43150,81850
7/28/2022,13850,11450,11300,10500,9900,11350,49150,43700,43000,38850,57250,49300,93350,78200,70950,71300,42100,83300
7/29/2022,13850,11450,11300,10550,9900,11350,49150,43650,42850,38750,56000,48800,93350,77550,70300,71300,40700,83900
7/30/2022,,,,,,,,,,,,,,,,,,
7/31/2022,,,,,,,,,,,,,,,,,,
8/1/2022,13850,11450,11300,10550,9900,11350,47500,41250,39450,36650,48250,44150,86650,74100,68950,71400,38500,91650
8/2/2022,13850,11450,11300,10550,9900,11350,47500,40800,38400,36350,47750,42050,86650,72800,67000,69950,38250,91800
8/3/2022,13850,11450,11300,10550,9900,11350,47500,40650,37750,35850,46000,40650,86650,72800,66650,69100,36250,91500
8/4/2022,13850,11450,11300,10550,9900,11350,47500,40200,37050,35600,45750,40600,86650,72100,65400,68100,35550,90750
8/5/2022,13850,11450,11300,10550,9900,11350,47500,39750,36750,35150,44500,40700,86650,71100,64700,66550,35050,90750
8/6/2022,,,,,,,,,,,,,,,,,,
8/7/2022,,,,,,,,,,,,,,,,,,
8/8/2022,13900,11450,11300,10550,9900,11400,45000,39450,36450,34450,42600,41150,84150,71550,62750,63250,36200,89500
8/9/2022,13000,11450,11300,10550,9900,11400,44700,39300,36350,34050,42600,40550,84450,72050,62000,61700,36200,87750
8/10/2022,13900,11450,11300,10550,9900,11400,45000,39050,36000,33700,42750,40550,84150,73400,61400,60800,37950,82850
8/11/2022,13900,11450,11300,10600,9900,11400,42500,38300,35600,33250,43150,40150,80850,73550,60750,60150,39050,68350
8/12/2022,13900,11450,11300,10600,9900,11400,41650,37950,35350,32750,42750,39700,79150,72950,60250,59100,39550,66950
8/13/2022,,,,,,,,,,,,,,,,,,
8/14/2022,,,,,,,,,,,,,,,,,,
8/15/2022,13950,11500,11350,10600,9900,11400,39150,36600,34050,31750,43250,39000,75850,70200,55650,57550,40900,66000
8/16/2022,13950,11500,11400,10600,9900,11400,39150,36400,32900,30950,43000,39000,75850,67800,56000,54950,40850,60950
8/17/2022,,,,,,,,,,,,,,,,,,
8/18/2022,14050,11500,11400,10600,9950,11400,39150,36400,32600,30550,43750,38700,75850,66950,55200,54000,40450,64150
8/19/2022,14050,11500,11400,10600,9950,11400,39150,36350,32250,29700,43250,38150,77500,67800,54800,52950,38500,76700
8/20/2022,,,,,,,,,,,,,,,,,,
8/21/2022,,,,,,,,,,,,,,,,,,
8/22/2022,14050,11500,11450,10650,9950,11400,38350,34900,31800,28550,40250,35900,76650,66800,53000,51700,36250,76650
8/23/2022,14000,11500,11400,10700,9950,11400,41000,33800,31450,28150,40000,34700,73000,65700,52150,51500,35500,76300
8/24/2022,14100,11500,11450,10700,9950,11400,38350,33300,31300,27750,39250,34350,73350,64100,51700,50050,34900,79350
8/25/2022,14100,11500,11500,10700,9950,11400,37500,33200,31150,27450,39150,33900,73350,63600,50500,49500,34600,80400
8/26/2022,14250,11500,11500,10700,9950,11400,38250,32950,30550,27300,38600,33900,72100,63550,50400,48950,33900,85800
8/27/2022,,,,,,,,,,,,,,,,,,
8/28/2022,,,,,,,,,,,,,,,,,,
8/29/2022,14100,11500,11550,10700,9950,11400,37500,32800,29600,26800,36150,33700,71650,61500,51650,49650,35400,84400
8/30/2022,14150,11500,11550,10700,9950,11450,37500,32600,29600,26500,35900,33700,70000,61400,52900,49950,34900,85600
8/31/2022,14150,11500,11550,10700,9950,11450,39150,32600,29550,26450,34900,34050,70850,63650,54000,50550,33950,89000
9/1/2022,14150,11500,11550,10700,9950,11450,39150,32600,29600,26350,34650,33750,75000,64850,57900,51350,33050,89050
9/2/2022,14150,11500,11550,10700,9950,11450,39150,32650,29650,26600,34400,33750,75000,68050,60750,51050,32800,91600
9/3/2022,,,,,,,,,,,,,,,,,,
9/4/2022,,,,,,,,,,,,,,,,,,
9/5/2022,14150,11500,11550,10750,9950,11600,40850,33200,30000,29250,32800,34850,86650,75700,70000,64000,41750,94750
9/6/2022,12900,11500,11600,10750,9950,11600,39900,33250,30650,29400,32800,34750,82900,77200,74500,65750,42150,91850
9/7/2022,14150,11500,11600,10750,9950,11600,41650,33650,31100,29400,32400,34400,87500,78750,74800,67550,44100,89850
9/8/2022,14150,11500,11600,10750,9950,11600,41650,33700,31150,29600,32500,33600,87500,79600,74000,67600,45350,85150
9/9/2022,14200,11500,11600,10750,9950,11600,41650,33900,31400,29800,32500,33150,87500,80700,73750,67400,46950,78250
9/10/2022,,,,,,,,,,,,,,,,,,
9/11/2022,,,,,,,,,,,,,,,,,,
9/12/2022,14200,11650,11650,10800,9950,11700,39150,34050,31600,30200,32050,35000,81650,76650,66000,61250,49450,63950
9/13/2022,13750,11650,11650,10800,9950,11700,44150,33900,31550,30300,31900,35100,86650,74550,64000,59550,49000,61550
9/14/2022,14200,11650,11650,10800,9950,11700,39150,33850,31250,30150,31050,35350,80000,71650,62100,57000,48900,60700
9/15/2022,14200,11700,11650,10800,9950,11700,39150,33800,31550,30100,31050,35750,80000,70950,60750,55250,49000,58100
9/16/2022,14200,11700,11650,10800,9950,11700,38000,33700,31500,29950,30900,35600,76650,70800,60400,52600,47850,58850
9/17/2022,,,,,,,,,,,,,,,,,,
9/18/2022,,,,,,,,,,,,,,,,,,
9/19/2022,14200,11700,11650,10850,10000,11750,38850,33250,31050,29550,31650,37250,75000,69850,56700,50650,43750,58700
9/20/2022,13100,11700,11650,10850,10000,11800,38200,32950,30150,29550,31650,37100,78050,68450,56650,50900,43550,59200
9/21/2022,14200,11700,11650,10950,10000,11800,38850,32700,29800,29550,32000,37000,75000,67450,55400,50300,43800,58250
9/22/2022,14200,11700,11650,10950,10000,11800,38850,32650,29700,29450,31750,36900,75000,65400,53650,48450,42300,57000
9/23/2022,14200,11700,11650,10950,10000,11800,38850,32650,29600,29400,31500,36900,75000,64600,51000,46800,41550,55350
9/24/2022,,,,,,,,,,,,,,,,,,
9/25/2022,,,,,,,,,,,,,,,,,,
9/26/2022,14200,11700,11700,10950,10000,11800,38350,32650,29250,29200,30850,37600,68350,61950,47150,43800,39000,45700
9/27/2022,13300,11700,11700,10950,10000,11800,40850,32500,29200,29050,30850,37600,75650,61550,46100,44300,36500,43100
9/28/2022,14200,11700,11750,10950,10000,11800,38350,32450,29350,28950,30250,37350,66650,60950,46600,43150,35500,44000
9/29/2022,14200,11700,11750,11000,10000,11800,37500,32450,29250,28800,29850,37200,68350,60350,45750,42750,34150,41700
9/30/2022,14200,11700,11750,11000,10000,11800,37500,32600,29250,28900,29850,37200,68350,59900,46150,43400,33500,39650
10/1/2022,,,,,,,,,,,,,,,,,,
10/2/2022,,,,,,,,,,,,,,,,,,
10/3/2022,14200,11700,11750,11050,10000,11800,38350,32750,29400,29450,29750,37250,63350,59150,45250,44300,33750,37350
10/4/2022,14200,11700,11750,11050,10000,11800,38350,33150,29500,29700,29650,37550,63350,57550,46400,44550,33750,39000
10/5/2022,14200,11700,11750,11050,10000,11800,38350,33550,29650,29500,29400,37750,63350,57300,45750,43200,32650,40400
10/6/2022,14200,11700,11750,11100,9950,11800,38350,33850,29950,29850,29300,37400,63350,56800,46600,43000,31400,40100
10/7/2022,14200,11700,11750,11100,9950,11800,38350,34600,30150,30050,29300,37250,63350,57850,47250,41300,31400,39550
10/8/2022,,,,,,,,,,,,,,,,,,
10/9/2022,,,,,,,,,,,,,,,,,,
10/10/2022,14200,11700,11800,11100,9950,11850,40000,34300,29950,30750,29900,36800,65850,60850,49350,41900,29650,45650
10/11/2022,14200,11700,11800,11100,9950,11850,40000,34300,30300,30750,31000,36750,67500,60950,49400,41800,29000,46700
10/12/2022,14200,11700,11800,11100,9950,11850,40000,34350,30650,30700,31250,36850,72500,62350,48600,41650,29150,46250
10/13/2022,14200,11700,11800,11100,9950,11850,40000,33950,30650,30550,31000,36900,72500,61900,46850,39350,29050,43350
10/14/2022,14200,11700,11800,11100,9950,11850,40000,33850,30650,30050,31000,36900,71650,61000,46350,39300,28900,43950
10/15/2022,,,,,,,,,,,,,,,,,,
10/16/2022,,,,,,,,,,,,,,,,,,
10/17/2022,14200,11700,11800,11150,9950,11750,40000,33750,30700,30400,31100,36700,62500,57050,39900,34900,29800,34850
10/18/2022,14200,11700,11800,11200,9950,11750,40000,33650,30750,30400,30250,36900,58350,54650,38150,34950,29650,34850
10/19/2022,14200,11700,11800,11200,9950,11750,39150,33650,30750,30450,30450,36800,55000,52850,36550,33650,29350,33400
10/20/2022,14200,11700,11800,11200,9950,11750,39150,33550,30800,30450,30300,36800,55850,52150,35150,32800,29250,32750
10/21/2022,14200,11700,11800,11200,9950,11750,39150,33450,30750,30700,30050,36800,54150,50950,34500,31300,28950,31500
10/22/2022,,,,,,,,,,,,,,,,,,
10/23/2022,,,,,,,,,,,,,,,,,,
10/24/2022,14200,11700,11800,11200,9950,11750,38000,33400,30600,30150,30150,36900,51650,47400,34550,30900,29350,30350
10/25/2022,14200,11700,11800,11200,9950,11750,38000,33550,30700,30250,30600,36800,51650,46400,34850,30500,26450,29450
10/26/2022,14200,11700,11800,11200,9950,11750,38000,33600,30850,30450,30500,36500,51650,46450,35900,30500,25350,29250
10/27/2022,14200,11700,11800,11250,9950,11750,38000,34150,31600,30700,30500,36850,51650,46300,35950,30750,25250,28500
10/28/2022,14200,11700,11800,11250,9950,11750,38000,34200,32150,31200,30600,36850,51650,46050,35950,30950,24200,29950
10/29/2022,,,,,,,,,,,,,,,,,,
10/30/2022,,,,,,,,,,,,,,,,,,
10/31/2022,14200,11600,11800,11250,9950,11750,39650,34950,33450,34450,31350,35800,51650,45900,34750,29950,23400,30950
11/1/2022,14200,11600,11800,11250,9950,11750,39650,34850,33750,35300,31350,35550,51650,45450,34250,29550,23350,31150
11/2/2022,14200,11600,11800,11250,9950,11750,39650,34850,33750,35600,31850,35550,51650,43900,33300,30000,24150,31450
11/3/2022,14200,11600,11800,11250,9950,11750,39650,34700,33900,35700,31600,35700,50850,43450,33150,29700,23800,31450
11/4/2022,14200,11600,11800,11250,9950,11750,39650,34600,33900,35750,31750,35800,45850,42550,32000,29550,23800,30500
11/5/2022,,,,,,,,,,,,,,,,,,
11/6/2022,,,,,,,,,,,,,,,,,,
11/7/2022,14200,11650,11800,11250,9950,11800,39650,33700,33000,35250,33000,34050,45850,39950,31000,27150,23100,29050
11/8/2022,14200,11650,11800,11250,9950,11800,39650,33450,33450,35150,33750,34250,44150,38950,29250,27200,22800,28250
11/9/2022,14250,11700,11800,11300,9950,11800,39650,33350,33500,35000,35600,34050,44150,38350,29100,26400,21400,27800
11/10/2022,14550,11700,11800,11300,9950,11800,39650,33200,32800,34650,37000,34050,51350,38050,29200,26550,21150,27150
11/11/2022,14250,11700,11800,11300,9950,11800,38850,33150,32750,34400,37000,34150,44150,37850,29000,26450,20500,26100
11/12/2022,,,,,,,,,,,,,,,,,,
11/13/2022,,,,,,,,,,,,,,,,,,
11/14/2022,14250,11700,11800,11300,9950,11900,37150,32300,32350,33600,37650,34250,43350,36550,28050,26200,20100,26950
11/15/2022,14250,11700,11800,11300,9950,11900,37150,32300,32100,33150,37950,34150,43350,35950,27550,26050,20100,27100
11/16/2022,14250,11700,11800,11350,9950,11900,37150,32150,32000,33000,37850,34100,43350,35250,28050,26100,19700,26750
11/17/2022,14250,11700,11800,11350,9950,11900,37150,32100,31900,33050,37850,33900,43350,36000,28500,26200,19700,27650
11/18/2022,14250,11700,11800,11350,9950,11900,37150,32100,31700,32900,37850,33450,43350,35950,28450,26400,19200,27800
11/19/2022,,,,,,,,,,,,,,,,,,
11/20/2022,,,,,,,,,,,,,,,,,,
11/21/2022,14250,11700,11850,11350,10000,11900,38000,31600,31350,31950,38600,33350,43350,35550,28650,26650,20050,30900
11/22/2022,14300,11700,11850,11400,10000,11900,38000,31650,31250,31750,39600,33250,43350,35100,28150,26000,20300,30400
11/23/2022,14300,11700,11850,11400,10000,11900,38000,31350,31050,31600,40100,33350,43350,35000,27850,25200,19350,29250
11/24/2022,14300,11750,11850,11400,10050,11900,38000,31050,30850,31450,40100,33100,43350,35050,27900,25700,19050,28850
11/25/2022,14300,11750,11850,11400,10050,11900,37150,30950,30600,31450,40000,33100,43350,34650,27850,26050,19050,29000
11/26/2022,,,,,,,,,,,,,,,,,,
11/27/2022,,,,,,,,,,,,,,,,,,
11/28/2022,14350,11750,11950,11400,10200,11900,37150,31600,30150,31650,38850,33100,42500,34700,27750,25300,18250,28000
11/29/2022,14350,11750,12100,11400,10200,11900,37150,31600,30250,31650,37950,33050,42500,34600,28200,25300,18400,27700
11/30/2022,14350,11750,12150,11400,10200,11900,37150,31700,30650,31800,38200,32900,44150,35000,28750,25200,16050,27900
12/1/2022,14400,11750,12150,11400,10200,11900,37150,32350,31650,31900,38050,32800,44150,36100,29750,25550,15750,28600
12/2/2022,14450,11750,12150,11400,10200,11900,37150,32450,32050,32250,38550,32800,44150,36450,30200,25800,15900,28600
12/3/2022,,,,,,,,,,,,,,,,,,
12/4/2022,,,,,,,,,,,,,,,,,,
12/5/2022,14450,11750,12150,11450,10300,11900,37150,32250,32600,33300,38000,32700,44150,37450,31500,28700,16500,29400
12/6/2022,14450,11850,12200,11450,10300,11900,37150,32300,32650,33600,37900,32800,44150,37800,32100,29700,16750,29750
12/7/2022,14450,11850,12250,11500,10300,11900,37150,32300,32750,33550,37900,32700,45850,38450,32050,29600,16350,34950
12/8/2022,14450,11850,12300,11550,10400,11950,37150,32600,32850,33500,37150,32900,45850,38050,31650,29950,16700,38950
12/9/2022,14450,11850,12300,11600,10400,11950,37150,32600,32850,33950,36900,32750,45850,37800,32050,29100,16700,38300
12/10/2022,,,,,,,,,,,,,,,,,,
12/11/2022,,,,,,,,,,,,,,,,,,
12/12/2022,14450,11850,12350,11700,10500,11950,36350,32550,32700,33800,36450,32600,45000,37500,32600,29350,16800,40050
12/13/2022,14450,11850,12350,11700,10650,11950,36350,32600,32600,33800,36600,32500,45850,38650,32450,29050,16850,38700
12/14/2022,14500,11850,12400,11750,10650,12000,36350,32650,33050,33750,36850,32450,45850,39300,32150,29150,16700,39500
12/15/2022,14500,11850,12400,11750,10750,12000,36350,32600,33050,33750,36850,32650,45850,38700,31650,28650,17150,40600
12/16/2022,14500,11850,12400,11750,10750,12000,36350,32700,33150,33950,36850,32450,45850,38050,31250,28300,17300,40150
12/17/2022,,,,,,,,,,,,,,,,,,
12/18/2022,,,,,,,,,,,,,,,,,,
12/19/2022,14500,11850,12450,11750,10800,12050,36650,32700,33250,34150,35850,32600,44150,35650,31150,28450,16350,45250
12/20/2022,14500,11900,12450,11750,10800,12000,36650,32800,33200,34200,35750,32650,44150,36300,30950,27700,16450,45100
12/21/2022,14500,11900,12500,11750,10800,12050,36650,32850,33450,34450,35750,32500,42500,35850,31000,27500,16950,44950
12/22/2022,14500,11900,12450,11750,10800,11850,36650,32800,33500,34300,35750,33750,42500,35900,30450,26800,17350,44450
12/23/2022,14500,11900,12450,11750,10800,12050,36650,32800,33550,34350,35550,32600,42500,36400,30450,26800,16400,43600
12/24/2022,,,,,,,,,,,,,,,,,,
12/25/2022,,,,,,,,,,,,,,,,,,
12/26/2022,14500,11900,12550,11750,10800,12050,36650,33100,33550,34100,34150,33000,42500,36600,31400,28700,17250,43650
12/27/2022,13300,11950,12550,11750,10800,12050,35400,33000,33600,33900,34250,32800,40250,37000,32850,28700,17250,42050
12/28/2022,14500,11950,12550,11750,10800,12050,37500,32900,33600,34050,34500,32800,42500,37550,34350,29250,16600,41050
12/29/2022,14500,11950,12550,11700,10800,12050,37500,33100,33950,33700,33900,32800,42500,37400,35100,30450,17100,38150
12/30/2022,14500,11950,12550,11700,10800,12050,37500,33200,33900,33700,33400,32800,42500,37550,35850,31550,17400,35450
12/31/2022,,,,,,,,,,,,,,,,,,
1/1/2023,,,,,,,,,,,,,,,,,,
1/2/2023,14500,11950,12550,11700,10800,12050,40850,34950,34000,34000,33400,32850,58350,41900,41700,37350,16250,44150
1/3/2023,14500,11950,12550,11700,10800,12050,41650,35400,34050,34100,33400,33550,55000,42650,41150,38850,16250,42250
1/4/2023,14450,11950,12550,11700,10800,12050,41650,35950,34150,34550,33650,33500,53750,44400,41150,37950,16150,41450
1/5/2023,14550,11950,12550,11700,10800,12050,41650,36550,34350,34450,34450,33500,55000,43650,39600,38150,17300,37200
1/6/2023,14550,12000,12550,11700,10800,12050,43350,36400,34500,34150,34300,33750,55000,43350,39950,39250,17450,36100
1/7/2023,,,,,,,,,,,,,,,,,,
1/8/2023,,,,,,,,,,,,,,,,,,
1/9/2023,14600,12000,12600,11700,10800,12100,45000,36650,34800,34150,34500,35050,57500,46100,39350,39550,17200,35650
1/10/2023,14650,12050,12650,11700,10800,12100,45000,36650,34900,33950,34500,35050,57500,47250,38600,39800,17200,37200
1/11/2023,14650,12050,12700,11700,10800,12100,45000,36950,35050,34100,33900,36150,57500,46550,38650,39750,17050,36950
1/12/2023,14550,12050,12700,11750,10800,12100,45000,37100,35150,33900,33900,36050,57500,45450,37250,39550,17050,38400
1/13/2023,14550,12050,12700,11750,10800,12100,45000,37000,35300,33950,33400,35900,57500,45350,36650,38750,17750,38250
1/14/2023,,,,,,,,,,,,,,,,,,
1/15/2023,,,,,,,,,,,,,,,,,,
1/16/2023,14550,12050,12750,11800,10800,12250,45000,37300,36400,34650,34550,36100,53350,44700,35950,38450,20300,37900
1/17/2023,14550,12100,12750,11800,10800,12400,45000,37300,36600,34700,34450,35950,53350,43600,36200,38450,20800,37550
1/18/2023,14750,12100,12800,11800,10800,12400,45000,38250,37250,35050,35050,35900,53350,42950,35400,37800,21600,37400
1/19/2023,14750,12100,12800,11800,10800,12450,46650,39400,37600,35450,34650,35900,53350,42450,35400,37300,21950,38450
1/20/2023,14750,12100,12850,11850,10800,12450,49150,41050,38300,35900,34500,36000,51650,42700,35450,37550,21700,38800
1/21/2023,,,,,,,,,,,,,,,,,,
1/22/2023,,,,,,,,,,,,,,,,,,
1/23/2023,14750,12100,12800,11850,10800,12450,49150,41050,37450,35050,34500,36000,51650,42700,35450,37550,21700,38800
1/24/2023,14750,12200,12850,11850,10800,12450,49150,41650,40550,37450,34900,35550,51650,42550,35700,35800,21350,40950
1/25/2023,14750,12200,12850,11850,10800,12550,49150,41900,40900,37600,34800,35350,51650,42700,36200,35550,21450,40000
1/26/2023,14750,12200,12850,11900,10800,12550,49150,41800,40900,38100,34800,35450,50000,42650,36300,35050,20700,40350
1/27/2023,14750,12250,12850,11950,10800,12550,49150,42100,41600,38400,34550,35550,50000,44100,37150,34600,19400,41500
1/28/2023,,,,,,,,,,,,,,,,,,
1/29/2023,,,,,,,,,,,,,,,,,,
1/30/2023,14800,12300,12900,12000,10800,12700,48350,43300,42800,38450,34750,35850,50000,44550,38000,35050,20550,45800
1/31/2023,14800,12300,12900,12050,10800,12750,47500,44450,43750,39050,35000,36350,50000,44950,38400,34650,20300,46350
2/1/2023,14800,12300,12900,12050,10800,12750,49150,45500,44000,39800,35100,36150,50000,45400,38250,35050,19450,46100
2/2/2023,14800,12300,12950,12050,10800,12750,49150,45450,44150,40100,34600,36350,50000,44300,37900,35150,19500,46050
2/3/2023,14800,12300,13050,12100,10800,12750,49150,45550,44750,40150,34600,36350,50000,44200,38450,35500,19350,49900
2/4/2023,,,,,,,,,,,,,,,,,,
2/5/2023,,,,,,,,,,,,,,,,,,
2/6/2023,14850,12500,13100,12150,10800,12750,51650,45900,45050,40250,34800,36400,55000,45950,41400,38250,21300,46400
2/7/2023,14750,12500,13150,12150,10800,12750,51650,45900,45150,40650,35050,36750,55000,46700,42850,38300,22300,45800
2/8/2023,14750,12500,13150,12150,10800,12750,51650,45850,45000,40400,35600,36750,55000,46700,43050,39400,21300,44850
2/9/2023,14750,12600,13200,12200,10800,12750,51650,45550,45300,40650,35850,37550,55000,46400,42250,40200,20800,43500
2/10/2023,14950,12600,13300,12200,10800,12800,51650,45350,44750,40100,35500,37450,55000,46650,41800,40050,22050,43900
2/11/2023,,,,,,,,,,,,,,,,,,
2/12/2023,,,,,,,,,,,,,,,,,,
2/13/2023,14950,12650,13250,12250,10800,12850,44150,42050,42650,37900,36800,37400,49150,45050,42400,41700,23150,40850
2/14/2023,14950,12650,13350,12250,10800,12850,44150,40850,41400,37100,37200,37400,53350,45450,42850,41500,23450,40600
2/15/2023,14950,12650,13350,12250,10850,12850,44150,40150,40250,36100,37300,37150,53350,45650,43650,41300,24250,41250
2/16/2023,14950,12650,13350,12300,10950,12850,44150,40100,39350,35500,36550,37150,53350,47300,44650,43200,24650,42650
2/17/2023,14950,12650,13350,12350,11400,12850,43350,40000,38750,34400,36450,37150,53350,49250,45900,43650,25200,41900
2/18/2023,,,,,,,,,,,,,,,,,,
2/19/2023,,,,,,,,,,,,,,,,,,
2/20/2023,14950,12650,13350,12300,11700,12850,40850,38700,36900,33500,36550,35750,60000,52100,46500,44700,30100,43100
2/21/2023,14950,12650,13400,12350,11800,12850,40850,38250,35750,33200,36300,35650,60000,52200,46800,45050,31500,44750
2/22/2023,14950,12650,13350,12350,11900,12850,41650,37900,35050,33450,36250,35550,60000,52700,46350,44050,31750,46150
2/23/2023,14950,12650,13350,12350,11900,12850,41650,37800,34400,33300,36350,35300,60000,53750,45750,43450,32800,46250
2/24/2023,14950,12650,13300,12350,11900,12850,41650,37300,34200,32950,36800,35000,60000,53050,44900,40700,33600,46450
2/25/2023,,,,,,,,,,,,,,,,,,
2/26/2023,,,,,,,,,,,,,,,,,,
2/27/2023,14950,12650,13300,12200,11900,12650,41650,36200,33350,32400,35400,34200,53350,49250,38950,36200,33250,43300
2/28/2023,14950,12650,13300,12150,11900,12650,41650,36200,32900,32550,35400,34400,53350,46850,37250,35400,32850,43000
3/1/2023,14950,12600,13300,12100,11850,12650,42500,36100,32750,32550,34900,34500,53350,45650,35900,35300,33500,43200
3/2/2023,14850,12600,13300,12100,11850,12650,42500,36200,32600,32800,34400,34850,53350,45200,36000,34900,34000,43000
3/3/2023,14850,12600,13250,12100,11850,12650,44150,36400,32900,33200,34250,34900,53350,43900,36150,34800,33000,43250
3/4/2023,,,,,,,,,,,,,,,,,,
3/5/2023,,,,,,,,,,,,,,,,,,
3/6/2023,14850,12600,13250,11950,11750,12650,43350,36650,34050,34800,34900,34550,53350,44150,36950,34750,37300,40900
3/7/2023,14850,12600,13300,11950,11750,12650,42500,36800,34400,34800,34900,34650,50000,43700,37700,36200,38250,40450
3/8/2023,14850,12600,13250,12000,11750,12650,42500,36950,34400,34750,35250,34100,50000,44100,38100,36700,38850,38700
3/9/2023,14850,12600,13300,12000,11750,12650,42500,36950,34700,35250,35700,34000,50000,44150,38450,37300,38700,38700
3/10/2023,14850,12600,13300,12000,11750,12650,41650,37000,34550,35450,35450,34200,49150,43400,37300,38300,37800,38700
3/11/2023,,,,,,,,,,,,,,,,,,
3/12/2023,,,,,,,,,,,,,,,,,,
3/13/2023,14850,12600,13300,11950,11750,12650,41650,36550,34350,34500,34850,34150,49150,42950,36900,37100,41750,38350
3/14/2023,14850,12600,13300,12000,11750,12650,41650,36400,34200,34600,34850,34250,48350,43100,37050,36800,41750,38900
3/15/2023,14850,12600,13250,12000,11750,12600,41650,36450,34400,33650,35150,34350,48350,42800,36500,37300,42150,37950
3/16/2023,14850,12600,13300,12150,11750,12600,41650,36400,34450,33600,35250,34350,48350,43150,36150,37850,42000,37250
3/17/2023,14850,12600,13300,12150,11750,12600,41650,36250,33850,33600,34550,34750,49150,43400,35850,38050,40750,36500
3/18/2023,,,,,,,,,,,,,,,,,,
3/19/2023,,,,,,,,,,,,,,,,,,
3/20/2023,14850,12600,13250,12100,11750,12600,41650,36200,33600,33300,35000,34800,46650,43600,37500,40150,46650,36800
3/21/2023,14850,12600,13250,12100,11750,12600,41650,36400,33700,33500,35500,34900,47500,43950,37950,40400,47450,36100
3/22/2023,14850,12650,13350,12150,11750,12600,41650,37550,33200,34050,35500,34900,47500,44950,38300,39650,47450,36000
3/23/2023,14850,12600,13350,12150,11750,12600,41650,36050,33200,34050,35500,34900,47500,43950,38300,39650,47450,35900
3/24/2023,14850,12600,13250,12050,11750,12600,41650,36850,33900,33050,35000,34800,50000,47550,38900,40550,49300,33250
3/25/2023,,,,,,,,,,,,,,,,,,
3/26/2023,,,,,,,,,,,,,,,,,,
3/27/2023,14900,12600,13200,12050,11900,12600,41650,36450,33800,32850,34000,34550,50000,46050,36450,39500,47450,30200
3/28/2023,14900,12600,13200,12050,11900,12600,41650,36150,33450,32750,34000,34350,46650,44100,32900,36550,46950,29500
3/29/2023,14900,12600,13200,12050,11900,12600,40000,36050,33350,32650,33900,34100,35850,41600,31600,35050,46100,28200
3/30/2023,15550,12600,13200,12050,11900,12600,41950,36000,33200,32900,34050,34300,42500,40300,31600,34650,43750,26800
3/31/2023,14900,12600,13200,12050,11900,12600,40000,35900,33100,32700,34600,34300,39150,40850,30500,33500,43750,26550
4/1/2023,,,,,,,,,,,,,,,,,,
4/2/2023,,,,,,,,,,,,,,,,,,
4/3/2023,14900,12600,13150,12050,11800,12600,39150,35400,32800,32200,34100,33700,40850,38700,29150,30700,37350,26150
4/4/2023,14900,12600,13100,12100,11800,12600,40000,35250,32800,32000,33600,33900,40850,37700,28800,30550,35950,25950
4/5/2023,14900,12600,13150,12100,11800,12600,40000,35150,32500,31800,32700,33650,40850,37050,28200,29150,35350,26000
4/6/2023,14900,12600,13150,12100,11800,12600,40000,34950,32400,31750,32550,33500,39150,37150,28050,31300,33150,26150
4/7/2023,14900,12650,13400,11800,11800,12650,40000,36050,31050,31300,32550,34950,39150,37650,26850,31500,33150,26550
4/8/2023,,,,,,,,,,,,,,,,,,
4/9/2023,,,,,,,,,,,,,,,,,,
4/10/2023,14900,12600,13150,12100,11800,12600,40850,35000,32650,31700,33400,32150,39150,36150,27250,30500,34050,28450
4/11/2023,14900,12600,13200,12050,11800,12600,40850,35050,32600,31800,33300,31800,39150,35950,27100,30450,34050,27900
4/12/2023,14900,12600,13200,12050,11800,12600,40850,34900,32450,31650,32900,31800,39150,35800,27200,30750,34050,27750
4/13/2023,14900,12600,13200,12050,11800,12600,40850,35350,32500,31450,32750,31600,39150,35750,27000,30900,34000,28300
4/14/2023,14900,12600,13200,12050,11800,12600,40850,35700,32550,31750,32900,31600,39150,36600,27700,31800,34250,27050
4/15/2023,,,,,,,,,,,,,,,,,,
4/16/2023,,,,,,,,,,,,,,,,,,
4/17/2023,14900,12600,13200,12050,11800,12600,47500,39100,34450,33600,32150,31500,48350,46200,38900,39300,35400,26800
4/18/2023,14900,12600,13150,12050,11800,12600,47500,39500,36100,35000,32200,32000,48350,51400,45650,41100,36100,27500
